,var_latitude,var_longitude,var_value,matched_station_name,matched_station_latitude,matched_station_longitude,temp,distance
385,43.33333333333333,143.010101010101,1.6075441188272088,深浦,40.645,139.93166666666667,26.2,4.087039774451317
386,36.22222222222222,136.1818181818182,1.6001184581302006,三国,36.24333333333333,136.17333333333335,33.5,0.022752399129682414
387,32.888888888888886,130.14141414141415,1.5966962973232148,佐世保,33.15833333333333,129.72666666666666,32.3,0.4945864701459114
388,37.33333333333333,140.9090909090909,1.5949320683763655,湯本,37.27666666666666,140.06333333333333,25.4,0.8476538138075237
389,36.22222222222222,140.12121212121212,1.592062544592918,真岡,36.47666666666667,139.98666666666668,29.2,0.2878271263232202
390,36.666666666666664,136.96969696969697,1.5918142852679378,氷見,36.825,136.96833333333333,30.5,0.15833920534276508
391,42.44444444444444,140.9090909090909,1.5904947697876561,飛島,39.18333333333333,139.54333333333332,26.4,3.5355536249294244
392,33.77777777777778,135.91919191919192,1.587791152785794,内海,34.471666666666664,134.27333333333334,34.2,1.7861501266041007
393,41.33333333333333,141.17171717171718,1.5874314708893145,長井,38.105,140.015,31.1,3.4293047001479056
394,40.666666666666664,140.3838383838384,1.58113027253934,米沢,37.91166666666667,140.14333333333337,31.8,2.765477839238347
395,42.666666666666664,141.6969696969697,1.5784428355794806,喜多方,37.65833333333333,139.86333333333334,32.7,5.333444017876937
396,37.111111111111114,138.54545454545456,1.576919794994319,津南,36.99666666666667,138.68333333333334,30.2,0.17918730705917232
397,36.0,138.2828282828283,1.5742904125888892,みなかみ,36.77333333333333,138.965,27.9,1.0312141853918844
398,42.888888888888886,143.010101010101,1.5741449960865794,巻,37.76833333333333,138.91333333333333,31.2,6.557712603868771
399,35.33333333333333,135.65656565656565,1.569760354437167,白山河内,36.39666666666667,136.62,32.2,1.4348810096612832
400,39.111111111111114,141.43434343434345,1.5691971454660598,只見,37.34333333333333,139.31333333333333,31.4,2.761108856997838
401,43.33333333333333,143.27272727272728,1.5670880119224966,両津,38.07333333333333,138.44,28.6,7.143028271857956
402,40.44444444444444,141.17171717171718,1.5657764349125862,相川,38.028333333333336,138.24,29.2,3.7990207259471296
403,31.77777777777778,130.66666666666666,1.563079678829854,輝北,31.58833333333333,130.855,27.1,0.26713038384899135
404,42.44444444444444,140.12121212121212,1.5626866730644542,長岡,37.45,138.82333333333332,32.6,5.160326022323364
405,37.111111111111114,139.33333333333334,1.5524150425232075,十日町,37.14333333333333,138.72666666666666,32.2,0.6075217823661985
406,34.0,134.6060606060606,1.5439794295793399,京上,33.86666666666667,133.90333333333334,29.0,0.715264564767799
407,34.666666666666664,137.75757575757575,1.5321467699664937,三宅島,34.123333333333335,139.52,28.3,1.8442750124088958
408,35.77777777777778,135.91919191919192,1.5321443817025646,金沢,36.58833333333333,136.63333333333333,33.0,1.0802769404341934
409,43.55555555555556,141.95959595959596,1.5304120352317114,輪島,37.39,136.895,31.4,7.978985370496527
